"Site_Code","x","y","Elevation","Cos.aspect","Slope","Summer.Insolation","DBH.mean","Canopy_openness","Soil.type","Cytotype","geneticSexID","Rock_Unit","pheno.2016.EVImax","pheno.2016.GSL.50","pheno.2016.OGI","pheno.2016.OGMn","pheno.2017.EVImax","pheno.2017.GSL.50","pheno.2017.OGI","pheno.2017.OGMn","pheno.2018.EVImax","pheno.2018.GSL.50","pheno.2018.OGI","pheno.2018.OGMn","pheno.2019.EVImax","pheno.2019.GSL.50","pheno.2019.OGI","pheno.2019.OGMn","sm_q01.X2012","sm_q01.X2013","sm_q01.X2014","sm_q01.X2015","sm_q01.X2016","sm_q01.X2017","sm_q01.X2018","sm_q01.X2019","sm_runs_med_dur.X2012","sm_runs_med_dur.X2013","sm_runs_med_dur.X2014","sm_runs_med_dur.X2015","sm_runs_med_dur.X2016","sm_runs_med_dur.X2017","sm_runs_med_dur.X2018","sm_runs_med_dur.X2019","snowmelt.X2012","snowmelt.X2013","snowmelt.X2014","snowmelt.X2015","snowmelt.X2016","snowmelt.X2017","snowmelt.X2018","snowmelt.X2019","tmax_q99.X2012","tmax_q99.X2013","tmax_q99.X2014","tmax_q99.X2015","tmax_q99.X2016","tmax_q99.X2017","tmax_q99.X2018","tmax_q99.X2019","aspen_cover"
"TNVQO",328317.330237379,4313890.4431472,2962.33538913107,-0.255245922052278,10.9406867829729,20.524995803833,16.0545454545455,2,"Scree","Triploid","M","Shale or limestone",0.490900009870529,74,137,278,0.475800007581711,89,140,275,0.427899986505508,75,136,252,0.517199993133545,82,141,275,0.25405165553093,0.297837495803833,0.351973474025726,0.351047396659851,0.322500109672546,0.306398779153824,0.225793272256851,0.258645385503769,0,0,0,0,0,0,0,0,105,135.577880859375,145,119.78604888916,137,145,121,161.41633605957,29.7454948425293,29.7513313293457,29.6557426452637,29.6293029785156,29.7304172515869,29.6971340179443,29.8168239593506,29.6850070953369,0.117326848208904
"TNVT",324711.740428561,4308620.99552448,2799.86945555156,-0.840200677099102,18.3747200734837,23.0588226318359,18.2181818181818,4,"Soil","Triploid","M","Quaternary deposit",0.549300014972687,108,136,286,0.534099996089935,107,136,286,0.540300011634827,112,133,289,0.543099999427795,103,153,296,0.277109056711197,0.28986519575119,0.347358018159866,0.332462877035141,0.336631745100021,0.355181515216827,0.270228028297424,0.307401925325394,0,0,0,0,0,0,0,0,102.123313903809,127.077949523926,133,113,120.842491149902,131.561660766602,115.561660766602,145.747848510742,29.8627319335938,29.873291015625,29.8344879150391,29.7597351074219,29.8406219482422,29.853832244873,29.9498100280762,29.8211116790771,0.530916035175323
"TQEX",327087.068938848,4310046.65764075,3029.25931545324,-0.744032875845268,13.7562101995266,22.2138977050781,21.9,5,"Soil","Triploid","M","Quaternary talus / rock glacier",0.613300025463104,100,146,282,0.597299993038177,104,146,284,0.581799983978271,107,139,281,0.654900014400482,98,158,292,0.155238047242165,0.141031488776207,0.148665100336075,0.174686655402184,0.161329045891762,0.151269569993019,0.121698528528214,0.126117736101151,38.1747817993164,34.8248519897461,26.8917179107666,92.5964813232422,39.9782180786133,71.8656692504883,14.6088514328003,76.8342895507812,107.997169494629,132.506866455078,143.501190185547,125.789459228516,132.506866455078,143.974884033203,120.490303039551,153,29.8790340423584,29.8888549804688,29.8353214263916,29.7740821838379,29.8639278411865,29.8634738922119,29.9638729095459,29.8370571136475,0.471002161502838
"TQFC",327043.844120121,4310013.6372977,3010.49367608904,-0.700781829879884,17.8326449715989,22.5138378143311,22.5454545454545,3,"Soil","Triploid","M","Quaternary talus / rock glacier",0.603200018405914,103,143,283,0.596400022506714,104,144,284,0.59909999370575,103,140,278,0.638999998569489,106,143,294,0.1557427495718,0.141112938523293,0.148476302623749,0.174784198403358,0.161196231842041,0.151181414723396,0.12151825428009,0.126012161374092,32.4781265258789,33.7926025390625,23.1712818145752,93.9584808349609,39.2491264343262,70.1162643432617,12.8070335388184,80.8761596679688,108.594329833984,133.148468017578,144.519332885742,128.520706176758,133.148468017578,143.444793701172,120.445869445801,153,29.8791961669922,29.8890495300293,29.8358459472656,29.7742958068848,29.8639888763428,29.8637847900391,29.9641304016113,29.8373260498047,0.329609572887421
"TVNQ",329796.361809713,4313207.3642615,3112.61974290825,-0.996242640496176,27.9908050552179,25.0747928619385,24.3,4,"Soil","Triploid","M","Quaternary deposit",0.632000029087067,NA,NA,NA,0.633599996566772,96,140,284,0.627699971199036,86,141,274,0.661800026893616,95,145,288,0.29844456911087,0.321356266736984,0.35250586271286,0.353263974189758,0.339664041996002,0.335566014051437,0.285404831171036,0.308596283197403,0,0,0,0,0,0,0,0,101.742195129395,132.127914428711,139.09049987793,122.484390258789,135.468902587891,142.499008178711,120.03010559082,155.37109375,29.7571353912354,29.7630672454834,29.6795082092285,29.6486625671387,29.7397575378418,29.7096767425537,29.8218841552734,29.6943054199219,0.3599573969841
"TVPBW",322521.333359375,4311836.53085108,3033.35507425377,-0.613623343961808,28.5568930273843,22.5967979431152,28.5,3,"Soil","Triploid","M","Shale or limestone",0.660600006580353,96,141,277,0.667699992656708,98,142,280,0.652999997138977,84,137,272,0.648899972438812,95,157,285,0.286399334669113,0.291661709547043,0.309379249811172,0.329366505146027,0.331515312194824,0.326811045408249,0.268572509288788,0.28771761059761,0,0,0,0,0,0,0,0,120.94295501709,145,151.643753051758,141,137,153,132.46159362793,168.293350219727,29.7921333312988,29.8005428314209,29.6997928619385,29.6712608337402,29.7764797210693,29.7504615783691,29.887903213501,29.7368125915527,0.364299684762955
"TVWFM",323818.063662754,4305188.70126061,3095.66103347308,-0.966922566930567,29.7841252011145,25.4115695953369,11.0454545454545,2,"Talus","Triploid","M","Sandstone or conglomerate or siltstone",0.552699983119965,111,136,292,0.541000008583069,NA,NA,299,0.493999987840652,NA,134,NA,0.577199995517731,108,140,305,0.0824138671159744,0.0780768021941185,0.0795861333608627,0.0844597816467285,0.0778277516365051,0.07755097001791,0.0823347494006157,0.0769034177064896,148.685180664062,46,66.7138824462891,86.1830291748047,45.9932250976562,92.87646484375,85.6298446655273,5.08969211578369,120.868423461914,145,160.034912109375,146.582824707031,152.620422363281,160.034912109375,129.205917358398,165.444534301758,29.8204002380371,29.8282661437988,29.8312950134277,29.727481842041,29.8038177490234,29.8248558044434,29.9085636138916,29.7817077636719,0.520308315753937
"TYHBE",322789.555518567,4311267.69846244,2941.44542098641,-0.768845342336897,24.6191351872502,23.0762481689453,16.9363636363636,3,"Scree","Triploid","F","Quaternary deposit",0.607699990272522,106,130,285,0.570800006389618,105,133,286,0.589800000190735,95,129,278,0.623000025749207,NA,NA,298,0.306943714618683,0.310185790061951,0.337358623743057,0.340189844369888,0.332846164703369,0.33580094575882,0.303076595067978,0.315681219100952,0,0,0,0,0,0,0,0,113.016891479492,145,150.936141967773,141.072082519531,137.096099853516,153,129.016891479492,161.016891479492,29.7839164733887,29.792947769165,29.7014274597168,29.66796875,29.7696781158447,29.7494621276855,29.8785858154297,29.7300224304199,0.367630541324615
"TZVLB",322137.754865912,4303954.88620278,3041.95967507395,-0.75000252091928,16.7743745237141,22.7609424591064,11.25,5,"Talus","Triploid","M","Quaternary deposit",0.472400009632111,105,139,304,0.46849998831749,NA,NA,279,0.472000002861023,92,136,276,0.460399985313416,NA,NA,292,0.247606426477432,0.243513584136963,0.267557770013809,0.2852463722229,0.289068728685379,0.27055037021637,0.223324060440063,0.24487330019474,0,0,0,0,0,0,0,0,125.21622467041,141.670349121094,155.013610839844,130.029251098633,146.748489379883,151.683959960938,127.240669250488,164.772933959961,29.74782371521,29.7569122314453,29.7467346191406,29.6598720550537,29.7413120269775,29.7541656494141,29.8340854644775,29.7054500579834,0.409865111112595
"UABX",326987.609886148,4309941.08406791,2980.851167126,-0.612827986697367,15.2398048176867,21.9347858428955,15.8727272727273,3,"Soil","Triploid","M","Quaternary talus / rock glacier",0.580099999904633,94,145,278,0.578700006008148,98,146,281,0.568400025367737,97,140,279,0.580600023269653,95,145,287,0.153235793113708,0.137681752443314,0.143852144479752,0.169884830713272,0.155915051698685,0.14666436612606,0.118708170950413,0.122789025306702,20.5725994110107,31.4875049591064,15.3930854797363,97.6823654174805,37.7264213562012,66.4344024658203,8.9893684387207,93.5628280639648,109.865844726562,133.86637878418,145.165939331055,133.163619995117,133.86637878418,141.86637878418,121,153,29.8804931640625,29.8904075622559,29.8382625579834,29.7757358551025,29.8649959564209,29.8655433654785,29.9656009674072,29.8389778137207,0.228474080562592
"UAOX",321935.882016658,4303663.59079168,3026.73678758252,-0.601042684675619,12.7126460629639,21.7166919708252,18.1818181818182,4,"Talus","Triploid","M","Quaternary deposit",0.521799981594086,91,149,274,0.482699990272522,NA,NA,282,0.467700004577637,103,144,286,0.524399995803833,98,156,292,0.234153032302856,0.230720177292824,0.266322672367096,0.284603387117386,0.281763672828674,0.260260283946991,0.207927584648132,0.22847792506218,0,0,0,0,0,0,0,0,123.158828735352,143.515655517578,157.738189697266,136.112670898438,140.178955078125,152.595077514648,130.079406738281,166.548049926758,29.7441101074219,29.7533836364746,29.7429389953613,29.6567192077637,29.7384033203125,29.7506504058838,29.8297843933105,29.7017707824707,0.47088548541069
"UEVW",329818.573543269,4313192.01775909,3108.51086464172,-0.993534632019945,25.2979571744913,24.6652088165283,25.2727272727273,4,"Soil","Triploid","M","Igneous intrusive",0.632000029087067,NA,NA,NA,0.633599996566772,96,140,284,0.627699971199036,86,141,274,0.661800026893616,95,145,288,0.29844456911087,0.321356266736984,0.35250586271286,0.353263974189758,0.339664041996002,0.335566014051437,0.285404831171036,0.308596283197403,0,0,0,0,0,0,0,0,101.742195129395,132.127914428711,139.09049987793,122.484390258789,135.468902587891,142.499008178711,120.03010559082,155.37109375,29.7571353912354,29.7630672454834,29.6795082092285,29.6486625671387,29.7397575378418,29.7096767425537,29.8218841552734,29.6943054199219,0.3599573969841
"UEWA",329812.851199583,4313087.4457249,3058.81259840858,-0.96033209621261,25.1032402528106,24.475959777832,19.2909090909091,4,"Soil","Triploid","M","Igneous intrusive",0.63289999961853,110,139,291,0.640699982643127,107,141,289,0.63919997215271,111,132,292,0.690299987792969,105,143,307,0.311769187450409,0.333404719829559,0.362398445606232,0.363405406475067,0.350977838039398,0.350475639104843,0.303627341985703,0.324790596961975,0,0,0,0,0,0,0,0,97.5949249267578,129.734451293945,137.175399780273,114.189842224121,133.393890380859,138.03190612793,117.638023376465,153.297454833984,29.7657833099365,29.7717800140381,29.6897125244141,29.6576499938965,29.7485542297363,29.7197761535645,29.8309116363525,29.7033843994141,0.404007703065872
"UGLU",324734.843094728,4308645.62249679,2812.38826283103,-0.669738419172593,16.3011087305663,22.2079601287842,12.5090909090909,4,"Soil","Triploid","M","Quaternary deposit",0.569199979305267,106,139,284,0.552900016307831,104,139,284,0.543799996376038,112,136,290,0.548399984836578,NA,NA,294,0.276886492967606,0.289627224206924,0.3458192050457,0.33218178153038,0.336326986551285,0.35344460606575,0.269005954265594,0.306354552507401,0,0,0,0,0,0,0,0,99.8688201904297,127.114723205566,133,113,119.15161895752,130.434417724609,114.434410095215,143.563507080078,29.8633460998535,29.8739280700684,29.8349208831787,29.7602500915527,29.8411903381348,29.854248046875,29.9504642486572,29.8217315673828,0.536077797412872
"UIHD",326968.194702008,4310084.3694955,3008.7844339168,-0.646477736601277,18.9187876757481,22.4082775115967,15.0545454545455,3,"Soil","Triploid","M","Quaternary talus / rock glacier",0.624599993228912,95,144,279,0.620100021362305,95,142,280,0.592000007629395,96,137,276,0.674600005149841,97,142,286,0.170666709542274,0.155177816748619,0.164226993918419,0.194672480225563,0.180083632469177,0.167539820075035,0.130282685160637,0.137285947799683,27.8731250762939,32.0556373596191,20.1467037200928,100.417907714844,38.6660575866699,68.544792175293,10.8646125793457,69.8568649291992,109.993034362793,134.162368774414,147.048858642578,131.450744628906,134.162368774414,144.448211669922,120.830657958984,153,29.8749885559082,29.8849239349365,29.8307247161865,29.7699851989746,29.8598213195801,29.8591709136963,29.9601993560791,29.8326511383057,0.159955561161041
"UKFU",324664.765624101,4308771.78388442,2819.60684847829,-0.407038101309961,12.8514230013566,20.9985542297363,25.6545454545455,4,"Soil","Triploid","M","Quaternary deposit",0.592400014400482,109,141,284,0.59469997882843,107,136,282,0.596700012683868,116,130,282,0.581300020217896,NA,NA,293,0.285995602607727,0.296775192022324,0.34817436337471,0.338582545518875,0.341435730457306,0.352948606014252,0.278206497430801,0.312976747751236,0,0,0,0,0,0,0,0,97.2122497558594,128.758041381836,133,113,117.159187316895,129.10612487793,113.10612487793,141.162445068359,29.8566780090332,29.8672904968262,29.8259029388428,29.753438949585,29.8353176116943,29.8468284606934,29.9441928863525,29.8144340515137,0.696945667266846
"UOSP",322114.139727399,4303637.8762699,3002.07924742642,-0.95753420516633,18.7785632841032,23.9124488830566,22.4818181818182,4,"Talus","Triploid","M","Quaternary deposit",0.536300003528595,101,141,289,0.544300019741058,NA,NA,263,0.492500007152557,104,135,285,0.550000011920929,NA,NA,288,0.250246465206146,0.246600061655045,0.279752880334854,0.300016045570374,0.300368219614029,0.27817901968956,0.224161446094513,0.247402563691139,0,0,0,0,0,0,0,0,122.562164306641,143.066879272461,155.451324462891,126.922256469727,140.529754638672,151.847961425781,129.78108215332,165.755416870117,29.7511043548584,29.7600898742676,29.7534675598145,29.663537979126,29.7444858551025,29.7578125,29.8371524810791,29.7093868255615,0.487089186906815
"UQRVS",321964.674741354,4304171.93925523,3139.84130331146,-0.482335521741158,23.0344003383059,22.1512851715088,16.0454545454545,2,"Soil","Triploid","F","Sandstone or conglomerate or siltstone",0.628600001335144,102,149,289,0.578499972820282,NA,NA,293,0.602400004863739,103,136,282,0.628499984741211,99,149,294,0.194861009716988,0.191253677010536,0.212134212255478,0.225481241941452,0.224479392170906,0.210829824209213,0.177058503031731,0.190793827176094,0,0,0,0,0,0,0,0,130.837280273438,140.145736694336,159.948806762695,147.902816772461,154.580032348633,155.094543457031,128.60302734375,168.345779418945,29.7394752502441,29.7488288879395,29.73366355896,29.6515007019043,29.7338466644287,29.7455291748047,29.825626373291,29.6961860656738,0.474815428256989
"URIQ",329743.979959497,4313110.23838773,3060.19644592498,-0.986476699420955,25.6650325831096,24.8504829406738,25.9363636363636,5,"Soil",NA,"M","Igneous intrusive",0.607900023460388,118,135,291,0.605799973011017,114,133,289,0.621500015258789,115,132,290,0.645900011062622,NA,NA,308,0.311793595552444,0.335633307695389,0.365358889102936,0.365929871797562,0.351925104856491,0.350864917039871,0.302253723144531,0.323573470115662,0,0,0,0,0,0,0,0,97.0974578857422,130.762802124023,137.033233642578,113.194915771484,133.890274047852,138.811538696289,117.921257019043,153.048736572266,29.7661628723145,29.7721290588379,29.6896114349365,29.6576595306396,29.7490539550781,29.7202644348145,29.8315181732178,29.7040004730225,0.469700932502747
"URVL",327093.480198067,4309943.24182857,3005.45649061515,-0.787848568434109,17.0729757730557,22.8654460906982,21.1363636363636,4,"Soil","Triploid","M","Quaternary talus / rock glacier",0.633599996566772,94,145,284,0.621100008487701,102,146,289,0.608500003814697,107,139,296,0.625400006771088,NA,NA,300,0.142494350671768,0.128294199705124,0.133916467428207,0.156642720103264,0.14380156993866,0.136160790920258,0.113399334251881,0.115606531500816,29.3064270019531,34.2414512634277,21.119255065918,88.639762878418,38.8360443115234,69.3206634521484,12.2760496139526,95.9738845825195,107.792770385742,132.610702514648,142.677032470703,127.908279418945,132.610702514648,141.911254882812,120.182067871094,153,29.8835334777832,29.8933372497559,29.8414402008057,29.7787818908691,29.8681945800781,29.8686714172363,29.9682960510254,29.8422355651855,0.417773455381393
"USKNZ",322951.515316971,4311025.5075241,2893.43080666663,-0.656126989029284,34.9357658990244,23.1514492034912,11.8090909090909,3,"Talus","Diploid","M","Shale or limestone",0.568000018596649,109,136,287,0.563499987125397,109,138,289,0.564400017261505,106,133,287,0.602999985218048,105,150,301,0.299190044403076,0.300741255283356,0.33113768696785,0.334109127521515,0.322999387979507,0.325027853250504,0.293574959039688,0.303944140672684,0,0,0,0,0,0,0,0,114.532608032227,143.000701904297,151.467391967773,141.808135986328,135.383712768555,153,129,161,29.7827339172363,29.7920722961426,29.7049617767334,29.6688842773438,29.768871307373,29.751407623291,29.8768711090088,29.7296409606934,0.34408363699913
"UTDPY",336035.265743266,4309113.05622119,3050.37815556149,-0.520473298273254,16.145013269174,22.1923599243164,12.3636363636364,3,"Soil","Diploid","F","Sandstone or conglomerate or siltstone",0.447200000286102,103,145,319,0.433400005102158,103,144,281,0.413399994373322,100,138,298,0.439599990844727,96,159,332,0.0621638782322407,0.0516534149646759,0.0574751570820808,0.0638054311275482,0.0596327483654022,0.0577613450586796,0.0598065182566643,0.0495359785854816,210.200576782227,146.57682800293,133.33952331543,122.272895812988,97.4913101196289,105.205230712891,312.026184082031,113.245864868164,99.5131149291992,131.330978393555,134.165481567383,140.669815063477,137.050064086914,145,121,144.496459960938,29.8459014892578,29.8571166992188,29.7860717773438,29.7422885894775,29.8370323181152,29.8217620849609,29.9192600250244,29.8043365478516,0.147498190402985
"UTEW",321941.36778418,4303560.07821956,2991.94099186851,-0.975148619010175,25.5015412152196,24.7602806091309,18.4454545454545,3,"Soil","Triploid","M","Sandstone or conglomerate or siltstone",0.559000015258789,104,141,288,0.552500009536743,NA,NA,283,0.5,113,136,289,0.562399983406067,97,154,289,0.228221669793129,0.225100785493851,0.262484312057495,0.281601935625076,0.277387171983719,0.255183547735214,0.202651455998421,0.222853347659111,0,0,0,0,0,0,0,0,126.782485961914,141.959457397461,157.715942382812,143.782424926758,139.656555175781,152.850708007812,131.891250610352,166.014541625977,29.7451362609863,29.7543888092041,29.7448768615723,29.6578426361084,29.7393894195557,29.7517642974854,29.8307399749756,29.7029819488525,0.423288583755493
